,Small Component,Big Component,Small2 Component,Big2 Component,Score
1473,consensus independent component 244_Normal,consensus independent component 639_big,consensus independent component 10_Myelodysplastic syndrome,consensus independent component 2221_big,-0.5571370410234135
1515,consensus independent component 252_Normal,consensus independent component 3411_big,consensus independent component 56_Sarcoma,consensus independent component 3706_big,-0.557160613284518
2217,consensus independent component 433_Normal,consensus independent component 1544_big,consensus independent component 145_Ovarian cancer,consensus independent component 2212_big,-0.5572397201524109
1944,consensus independent component 340_Normal,consensus independent component 2799_big,consensus independent component 21_Brain cancer,consensus independent component 79_big,-0.558139173028086
2488,consensus independent component 524_Normal,consensus independent component 3579_big,consensus independent component 160_Melanoma,consensus independent component 185_big,-0.5582704713622664
2002,consensus independent component 362_Normal,consensus independent component 3701_big,consensus independent component 66_Renal cancer,consensus independent component 3701_big,-0.5591826982367204
2166,consensus independent component 418_Normal,consensus independent component 2475_big,consensus independent component 181_Colorectal cancer,consensus independent component 2565_big,-0.5592704493840017
2007,consensus independent component 367_Normal,consensus independent component 1599_big,consensus independent component 107_HNSCC,consensus independent component 170_big,-0.5597412796331762
1629,consensus independent component 278_Normal,consensus independent component 3179_big,consensus independent component 100_Adrenal cancer,consensus independent component 1751_big,-0.5599211608971796
1911,consensus independent component 332_Normal,consensus independent component 2422_big,consensus independent component 20_Sarcoma,consensus independent component 432_big,-0.5599985880376791
1521,consensus independent component 254_Normal,consensus independent component 1858_big,consensus independent component 131_Ovarian cancer,consensus independent component 2113_big,-0.5607212296633958
2597,consensus independent component 561_Normal,consensus independent component 2769_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,-0.5607520659251918
2544,consensus independent component 544_Normal,consensus independent component 2855_big,consensus independent component 141_Gastric cancer,consensus independent component 2995_big,-0.5619338481269527
1875,consensus independent component 324_Normal,consensus independent component 1582_big,consensus independent component 152_HCC,consensus independent component 757_big,-0.562089593895529
1952,consensus independent component 348_Normal,consensus independent component 3050_big,consensus independent component 63_Renal cancer,consensus independent component 160_big,-0.5621295942947158
2131,consensus independent component 401_Normal,consensus independent component 2907_big,consensus independent component 47_Adrenal cancer,consensus independent component 3290_big,-0.562320993115022
1785,consensus independent component 306_Normal,consensus independent component 3269_big,consensus independent component 64_Gastric cancer,consensus independent component 3269_big,-0.5626009674381106
