,Small Component,Big Component,Small2 Component,Big2 Component,Score
2502,consensus independent component 52_Lung cancer,consensus independent component 263_big,consensus independent component 243_Breast cancer,consensus independent component 673_big,-0.04762963655645597
697,consensus independent component 146_Ovarian cancer,consensus independent component 37_big,consensus independent component 10_Breast cancer,consensus independent component 37_big,-0.04771281374032388
3459,consensus independent component 98_Melanoma,consensus independent component 2531_big,consensus independent component 142_Brain cancer,consensus independent component 2400_big,-0.047718397825116624
3121,consensus independent component 7_Multiple myeloma,consensus independent component 1487_big,consensus independent component 18_Colorectal cancer,consensus independent component 1487_big,-0.04786807652233804
2860,consensus independent component 67_Breast cancer,consensus independent component 459_big,consensus independent component 100_Lung cancer,consensus independent component 459_big,-0.04788061198013971
1937,consensus independent component 33_Multiple myeloma,consensus independent component 164_big,consensus independent component 4_Leukemia,consensus independent component 164_big,-0.04790276505666813
2833,consensus independent component 65_Multiple myeloma,consensus independent component 2400_big,consensus independent component 102_Leukemia,consensus independent component 2400_big,-0.0479455428893919
3080,consensus independent component 78_HNSCC,consensus independent component 37_big,consensus independent component 37_Colorectal cancer,consensus independent component 37_big,-0.048074356422377895
1459,consensus independent component 23_Sarcoma,consensus independent component 605_big,consensus independent component 8_Breast cancer,consensus independent component 605_big,-0.04831036247104652
3211,consensus independent component 84_Multiple myeloma,consensus independent component 2390_big,consensus independent component 105_Normal,consensus independent component 3506_big,-0.04834194107975358
74,consensus independent component 104_Ovarian cancer,consensus independent component 26_big,consensus independent component 2_Breast cancer,consensus independent component 26_big,-0.048618799489630465
1394,consensus independent component 22_Adrenal cancer,consensus independent component 318_big,consensus independent component 7_Breast cancer,consensus independent component 318_big,-0.048795380358604146
2176,consensus independent component 41_Lung cancer,consensus independent component 314_big,consensus independent component 90_Colorectal cancer,consensus independent component 314_big,-0.04882248705404535
28,consensus independent component 101_Ovarian cancer,consensus independent component 3187_big,consensus independent component 27_Brain cancer,consensus independent component 1800_big,-0.048851769557831215
1188,consensus independent component 190_HCC,consensus independent component 97_big,consensus independent component 8_Colorectal cancer,consensus independent component 97_big,-0.04905451284369383
467,consensus independent component 12_Sarcoma,consensus independent component 12_big,consensus independent component 24_Breast cancer,consensus independent component 12_big,-0.049072754498123594
1576,consensus independent component 266_Sarcoma,consensus independent component 131_big,consensus independent component 44_Lung cancer,consensus independent component 131_big,-0.04910226843632082
682,consensus independent component 145_Lymphoma,consensus independent component 2695_big,consensus independent component 189_Colorectal cancer,consensus independent component 3032_big,-0.0491098924173055
2810,consensus independent component 64_HNSCC,consensus independent component 3651_big,consensus independent component 16_Renal cancer,consensus independent component 3651_big,-0.04911010540204774
89,consensus independent component 105_Ovarian cancer,consensus independent component 46_big,consensus independent component 105_Lung cancer,consensus independent component 2844_big,-0.04911351414225351
564,consensus independent component 137_HNSCC,consensus independent component 1976_big,consensus independent component 76_Prostate cancer,consensus independent component 445_big,-0.04921883814036623
1249,consensus independent component 19_Sarcoma,consensus independent component 2599_big,consensus independent component 35_HCC,consensus independent component 298_big,-0.04928058191173572
1528,consensus independent component 256_Sarcoma,consensus independent component 1503_big,consensus independent component 88_Breast cancer,consensus independent component 1503_big,-0.049326427933344574
2789,consensus independent component 63_Colorectal cancer,consensus independent component 76_big,consensus independent component 272_Breast cancer,consensus independent component 76_big,-0.04933605419757181
1213,consensus independent component 194_Melanoma,consensus independent component 1179_big,consensus independent component 44_Breast cancer,consensus independent component 1179_big,-0.04934682338506442
885,consensus independent component 160_Gastric cancer,consensus independent component 301_big,consensus independent component 80_Colorectal cancer,consensus independent component 469_big,-0.049390255523741045
1032,consensus independent component 175_HCC,consensus independent component 2572_big,consensus independent component 44_Colorectal cancer,consensus independent component 457_big,-0.049402921252101925
281,consensus independent component 118_HNSCC,consensus independent component 3405_big,consensus independent component 113_Renal cancer,consensus independent component 92_big,-0.049446021762860226
764,consensus independent component 150_Sarcoma,consensus independent component 1961_big,consensus independent component 27_Breast cancer,consensus independent component 968_big,-0.04954597868586505
449,consensus independent component 129_Sarcoma,consensus independent component 40_big,consensus independent component 146_Lung cancer,consensus independent component 40_big,-0.04980294427602994
276,consensus independent component 118_Brain cancer,consensus independent component 103_big,consensus independent component 1_Colorectal cancer,consensus independent component 103_big,-0.049893036981356054
671,consensus independent component 144_Melanoma,consensus independent component 3198_big,consensus independent component 22_Ovarian cancer,consensus independent component 452_big,-0.04990805654339646
2315,consensus independent component 46_Leukemia,consensus independent component 1751_big,consensus independent component 95_Lymphoma,consensus independent component 1751_big,-0.04992408459492492
2639,consensus independent component 57_HCC,consensus independent component 1556_big,consensus independent component 86_Adrenal cancer,consensus independent component 6_big,-0.049925836791675615
3250,consensus independent component 86_Renal cancer,consensus independent component 3143_big,consensus independent component 47_Brain cancer,consensus independent component 3587_big,-0.04993301266360652
2369,consensus independent component 48_HCC,consensus independent component 37_big,consensus independent component 37_Colorectal cancer,consensus independent component 37_big,-0.050024672554430605
962,consensus independent component 168_Sarcoma,consensus independent component 1421_big,consensus independent component 194_Breast cancer,consensus independent component 1293_big,-0.050197596145524034
3191,consensus independent component 83_Lymphoma,consensus independent component 251_big,consensus independent component 299_Normal,consensus independent component 251_big,-0.05040374414078219
155,consensus independent component 10_HCC,consensus independent component 21_big,consensus independent component 15_Brain cancer,consensus independent component 474_big,-0.050463307677287295
1333,consensus independent component 215_Sarcoma,consensus independent component 158_big,consensus independent component 10_Lung cancer,consensus independent component 158_big,-0.05069336231656313
1985,consensus independent component 35_Colorectal cancer,consensus independent component 2869_big,consensus independent component 141_Breast cancer,consensus independent component 2869_big,-0.05080452352364195
167,consensus independent component 10_Sarcoma,consensus independent component 605_big,consensus independent component 8_Breast cancer,consensus independent component 605_big,-0.051001836570638226
1486,consensus independent component 248_Sarcoma,consensus independent component 46_big,consensus independent component 83_Breast cancer,consensus independent component 46_big,-0.05101052564035183
1660,consensus independent component 282_Sarcoma,consensus independent component 1715_big,consensus independent component 316_Breast cancer,consensus independent component 1715_big,-0.05132575137141092
3336,consensus independent component 90_Sarcoma,consensus independent component 2225_big,consensus independent component 68_Gastric cancer,consensus independent component 464_big,-0.05140895414855624
470,consensus independent component 130_Colorectal cancer,consensus independent component 52_big,consensus independent component 94_Breast cancer,consensus independent component 52_big,-0.051749198825087994
475,consensus independent component 130_Lymphoma,consensus independent component 3651_big,consensus independent component 32_Normal,consensus independent component 333_big,-0.05179583538552304
3243,consensus independent component 86_Lung cancer,consensus independent component 1231_big,consensus independent component 185_Breast cancer,consensus independent component 1231_big,-0.05181472297038914
1681,consensus independent component 289_Sarcoma,consensus independent component 147_big,consensus independent component 104_Lung cancer,consensus independent component 147_big,-0.051833665944032326
421,consensus independent component 127_Ovarian cancer,consensus independent component 221_big,consensus independent component 72_Lung cancer,consensus independent component 221_big,-0.05196966341614856
3295,consensus independent component 89_Lymphoma,consensus independent component 642_big,consensus independent component 98_Lung cancer,consensus independent component 853_big,-0.05204492035671922
2258,consensus independent component 44_HNSCC,consensus independent component 831_big,consensus independent component 120_Lung cancer,consensus independent component 808_big,-0.05205503685815577
1122,consensus independent component 184_HCC,consensus independent component 151_big,consensus independent component 5_Normal,consensus independent component 151_big,-0.0520721511301879
1705,consensus independent component 291_Sarcoma,consensus independent component 767_big,consensus independent component 73_Lymphoma,consensus independent component 947_big,-0.0521233579219721
1690,consensus independent component 28_Lung cancer,consensus independent component 161_big,consensus independent component 233_Breast cancer,consensus independent component 161_big,-0.052137284788060456
3297,consensus independent component 89_Multiple myeloma,consensus independent component 2400_big,consensus independent component 102_Leukemia,consensus independent component 2400_big,-0.05229014712361221
1225,consensus independent component 197_Sarcoma,consensus independent component 161_big,consensus independent component 28_Lung cancer,consensus independent component 161_big,-0.052359349999367366
1888,consensus independent component 32_Adrenal cancer,consensus independent component 257_big,consensus independent component 25_Breast cancer,consensus independent component 257_big,-0.05244013976912834
